uid,score,time
7500,4.668504248805523e+31,0.2235090732574463
7501,0.0,0.10828661918640137
7502,4.8461548790325937e+33,0.1691756248474121
7503,24869803.137922097,0.11003327369689941
7504,3.515521267016625e+21,0.09377408027648926
7505,3.018632182830197e+36,0.1262955665588379
7506,844506735299.1045,0.09799647331237793
7507,1.7542997307766722e+36,0.11554956436157227
7508,2.1152887727057517e+27,0.1159360408782959
7509,6.198604814976609e+24,0.12623882293701172
7510,1.979726281477815e+22,0.13054966926574707
7511,816464766444.0162,0.0544123649597168
7512,1.4411498587760775e+25,0.11265230178833008
7513,4.603971648023025e+29,0.11087870597839355
7514,5.528056686176304e+36,0.17547130584716797
7515,844506735299.1045,0.07092165946960449
7516,25910192.511089236,0.06408166885375977
7517,527624741439318.06,0.08487820625305176
7518,8.788026718497544e+30,0.09435653686523438
7519,847339284364.2856,0.056282997131347656
7520,2.0754933526640405e+22,0.09142804145812988
7521,1.4408406428049243e+21,0.08813357353210449
7522,1.1971006869728812e+24,0.09000253677368164
7523,1.1769190913441242e+24,0.10201263427734375
7524,1.2571235856573473e+38,0.16692686080932617
7525,5.064734906410772e+43,0.17583537101745605
7526,844506735299.1045,0.06662821769714355
7527,2.6939088884233733e+27,0.08558440208435059
7528,25864801.36274244,0.08638906478881836
7529,7.826716343882876e+28,0.10372757911682129
7530,9.941616679578557e+36,0.1060025691986084
7531,7.550243168076847e+28,0.10987162590026855
7532,1.2464650041238614e+26,0.10678744316101074
7533,1.8898653977717764e+19,0.07414603233337402
7534,1.185030022766782e+35,0.13535022735595703
7535,844138466719.9719,0.07875204086303711
7536,839263956317.1533,0.08233261108398438
7537,2.0754933526640405e+22,0.11027097702026367
7538,5.469939018927363e+30,0.11149907112121582
7539,1.7029160294865789e+19,0.14771819114685059
7540,1.866756599256945e+22,0.07645773887634277
7541,3.905685440140402e+35,0.105804443359375
7542,24869803.137922097,0.10220456123352051
7543,1.373287842101611e+18,0.09348416328430176
7544,2.5168611847781363e+29,0.12084674835205078
7545,3.6265657426830086e+24,0.09817242622375488
7546,1.7320673481298263e+36,0.09217023849487305
7547,4.513877065288958e+28,0.11941123008728027
7548,4.279310706451144e+44,0.1240541934967041
7549,2.8898552125341072e+25,0.10370516777038574
7550,2.092005375274735e+29,0.12435245513916016
7551,8.763056541910089e+28,0.10146498680114746
7552,1.356144580502918e+25,0.14432716369628906
7553,2.076135404317012e+19,0.07453775405883789
